PT_ID;XVAL;YVAL
41216262;634585;5037805
41216263;634595;5037805
41216264;634605;5037805
41216266;634625;5037805
41216267;634635;5037805
41216268;634645;5037805
41217263;634595;5037815
41217264;634605;5037815
41217265;634615;5037815
41217268;634645;5037815
41217269;634655;5037815
41217351;635475;5037815
41218249;634455;5037825
41218264;634605;5037825
41218265;634615;5037825
41218266;634625;5037825
41218267;634635;5037825
41218270;634665;5037825
41218271;634675;5037825
41219262;634585;5037835
41219266;634625;5037835
41219267;634635;5037835
41219268;634645;5037835
41219271;634675;5037835
41219272;634685;5037835
41220251;634475;5037845
41220253;634495;5037845
41220264;634605;5037845
41220269;634655;5037845
41220270;634665;5037845
41220271;634675;5037845
41220272;634685;5037845
41220273;634695;5037845
41220274;634705;5037845
41220283;634795;5037845
41220293;634895;5037845
41220299;634955;5037845
41221253;634495;5037855
41221254;634505;5037855
41221266;634625;5037855
41221270;634665;5037855
41221271;634675;5037855
41221272;634685;5037855
41221276;634725;5037855
41221293;634895;5037855
41222255;634515;5037865
41222266;634625;5037865
41222267;634635;5037865
41222269;634655;5037865
41222272;634685;5037865
41222273;634695;5037865
41222274;634705;5037865
41222277;634735;5037865
41222292;634885;5037865
41222294;634905;5037865
41222297;634935;5037865
41222298;634945;5037865
41223258;634545;5037875
41223271;634675;5037875
41223274;634705;5037875
41223275;634715;5037875
41223278;634745;5037875
41223292;634885;5037875
41223293;634895;5037875
41223294;634905;5037875
41223297;634935;5037875
41223298;634945;5037875
41223299;634955;5037875
41224259;634555;5037885
41224260;634565;5037885
41224261;634575;5037885
41224274;634705;5037885
41224275;634715;5037885
41224276;634725;5037885
41224277;634735;5037885
41224286;634825;5037885
41224288;634845;5037885
41224290;634865;5037885
41224292;634885;5037885
41224293;634895;5037885
41224294;634905;5037885
41224298;634945;5037885
41224302;634985;5037885
41225266;634625;5037895
41225288;634845;5037895
41225289;634855;5037895
41225290;634865;5037895
41225297;634935;5037895
41225298;634945;5037895
41226267;634635;5037905
41226287;634835;5037905
41226288;634845;5037905
41226289;634855;5037905
41226290;634865;5037905
41226297;634935;5037905
41226298;634945;5037905
41226299;634955;5037905
41226301;634975;5037905
41226302;634985;5037905
41226303;634995;5037905
41226352;635485;5037905
41227294;634905;5037915
41227295;634915;5037915
41227296;634925;5037915
41227297;634935;5037915
41227298;634945;5037915
41227299;634955;5037915
41227300;634965;5037915
41227301;634975;5037915
41227303;634995;5037915
41227352;635485;5037915
41228290;634865;5037925
41228291;634875;5037925
41228292;634885;5037925
41228293;634895;5037925
41228295;634915;5037925
41228296;634925;5037925
41228298;634945;5037925
41228299;634955;5037925
41228301;634975;5037925
41228302;634985;5037925
41228305;635015;5037925
41228311;635075;5037925
41229273;634695;5037935
41229274;634705;5037935
41229289;634855;5037935
41229290;634865;5037935
41229293;634895;5037935
41229294;634905;5037935
41229295;634915;5037935
41229296;634925;5037935
41229297;634935;5037935
41229298;634945;5037935
41229300;634965;5037935
41229301;634975;5037935
41229302;634985;5037935
41229305;635015;5037935
41229306;635025;5037935
41229308;635045;5037935
41229309;635055;5037935
41229310;635065;5037935
41229352;635485;5037935
41230273;634695;5037945
41230274;634705;5037945
41230275;634715;5037945
41230276;634725;5037945
41230277;634735;5037945
41230278;634745;5037945
41230296;634925;5037945
41230297;634935;5037945
41230298;634945;5037945
41230302;634985;5037945
41230303;634995;5037945
41230307;635035;5037945
41230308;635045;5037945
41231279;634755;5037955
41231302;634985;5037955
41231308;635045;5037955
41231309;635055;5037955
41231311;635075;5037955
41231314;635105;5037955
41231315;635115;5037955
41232282;634785;5037965
41232307;635035;5037965
41232308;635045;5037965
41232309;635055;5037965
41232311;635075;5037965
41232313;635095;5037965
41232314;635105;5037965
41232315;635115;5037965
41232316;635125;5037965
41233287;634835;5037975
41233307;635035;5037975
41233308;635045;5037975
41233309;635055;5037975
41233310;635065;5037975
41233311;635075;5037975
41233312;635085;5037975
41233313;635095;5037975
41233314;635105;5037975
41234290;634865;5037985
41234291;634875;5037985
41234294;634905;5037985
41234307;635035;5037985
41234308;635045;5037985
41234309;635055;5037985
41234310;635065;5037985
41234311;635075;5037985
41234312;635085;5037985
41234313;635095;5037985
41234317;635135;5037985
41234318;635145;5037985
41235309;635055;5037995
41235312;635085;5037995
41235313;635095;5037995
41235314;635105;5037995
41235318;635145;5037995
41236299;634955;5038005
41237299;634955;5038015
41237300;634965;5038015
41238321;635175;5038025
41239305;635015;5038035
41239321;635175;5038035
41240307;635035;5038045
41240352;635485;5038045
41241311;635075;5038055
41242311;635075;5038065
41242312;635085;5038065
41242313;635095;5038065
41243314;635105;5038075
41243315;635115;5038075
41243316;635125;5038075
41244316;635125;5038085
41244317;635135;5038085
41245317;635135;5038095
41245318;635145;5038095
41245319;635155;5038095
41246318;635145;5038105
41246319;635155;5038105
41246320;635165;5038105
41246321;635175;5038105
41247317;635135;5038115
41247318;635145;5038115
41247321;635175;5038115
41247322;635185;5038115
41248322;635185;5038125
41248323;635195;5038125
41249324;635205;5038135
41250324;635205;5038145
41251325;635215;5038155
41251353;635495;5038155
41252324;635205;5038165
41252325;635215;5038165
41252326;635225;5038165
41252327;635235;5038165
41252353;635495;5038165
41253323;635195;5038175
41253324;635205;5038175
41253325;635215;5038175
41253327;635235;5038175
41254323;635195;5038185
41254324;635205;5038185
41254326;635225;5038185
41255323;635195;5038195
41255325;635215;5038195
41255326;635225;5038195
41256324;635205;5038205
41256325;635215;5038205
41256326;635225;5038205
41258307;635035;5038225
41261354;635505;5038255
41262354;635505;5038265
41264328;635245;5038285
41265355;635515;5038295
41266328;635245;5038305
41267328;635245;5038315
41290401;635975;5038545
41292337;635335;5038565
41293337;635335;5038575
41294338;635345;5038585
41295399;635955;5038595
41296339;635355;5038605
41297339;635355;5038615
41298340;635365;5038625
41299340;635365;5038635
41300341;635375;5038645
41300399;635955;5038645
41302400;635965;5038665
41305401;635975;5038695
41307401;635975;5038715
41308345;635415;5038725
41308402;635985;5038725
41312403;635995;5038765
41316402;635985;5038805
41316403;635995;5038805
41317403;635995;5038815
41320402;635985;5038845
41320403;635995;5038845
41320404;636005;5038845
41323400;635965;5038875
41323408;636045;5038875
41328399;635955;5038925
41328400;635965;5038925
41333399;635955;5038975
41336401;635975;5039005
41337401;635975;5039015
41339401;635975;5039035
41340402;635985;5039045
41340404;636005;5039045
41343401;635975;5039075
41345398;635945;5039095
41346397;635935;5039105
41348398;635945;5039125
41356360;635565;5039205
41357361;635575;5039215
41360363;635595;5039245
41370372;635685;5039345
41373417;636135;5039375
41374376;635725;5039385
41374415;636115;5039385
41375377;635735;5039395
41375416;636125;5039395
41376379;635755;5039405
41377378;635745;5039415
41377382;635785;5039415
41378382;635785;5039425
41378418;636145;5039425
41379377;635735;5039435
41379383;635795;5039435
41379419;636155;5039435
41380419;636155;5039445
41383390;635865;5039475
41384421;636175;5039485
41385422;636185;5039495
41386422;636185;5039505
41387423;636195;5039515
41405431;636275;5039695
41469428;636245;5040335
41470425;636215;5040345
41474461;636575;5040385
41475461;636575;5040395
41477432;636285;5040415
41484465;636615;5040485
41490469;636655;5040545
41492483;636795;5040565
41495483;636795;5040595
41496482;636785;5040605
41500447;636435;5040645
41507483;636795;5040715
41513489;636855;5040775
41522498;636945;5040865
41532508;637045;5040965
41533508;637045;5040975
41534510;637065;5040985
41535512;637085;5040995
41538515;637115;5041025
41541518;637145;5041055
41542519;637155;5041065
41547522;637185;5041115
41548523;637195;5041125
41550525;637215;5041145
41553526;637225;5041175
41557529;637255;5041215
41569535;637315;5041335
41570536;637325;5041345
41571536;637325;5041355
41575538;637345;5041395
41581540;637365;5041455
41582540;637365;5041465
41587541;637375;5041515
41590509;637055;5041545
41590510;637065;5041545
41595511;637075;5041595
41596512;637085;5041605
41602513;637095;5041665
41607515;637115;5041715
41607546;637425;5041715
41607547;637435;5041715
41624511;637075;5041885
41625511;637075;5041895
41625520;637165;5041895
41626512;637085;5041905
41627512;637085;5041915
41627513;637095;5041915
41628513;637095;5041925
41629513;637095;5041935
41630514;637105;5041945
41632515;637115;5041965
41636524;637205;5042005
41637524;637205;5042015
41638525;637215;5042025
41642513;637095;5042065
41642514;637105;5042065
41643512;637085;5042075
41645510;637065;5042095
41646509;637055;5042105
41647507;637035;5042115
41647528;637245;5042115
41656498;636945;5042205
41659532;637285;5042235
41659566;637625;5042235
41668536;637325;5042325
41685578;637745;5042495
41691581;637775;5042555
41695583;637795;5042595
41696583;637795;5042605
41697584;637805;5042615
41698584;637805;5042625
41700585;637815;5042645
41702586;637825;5042665
41703586;637825;5042675
41709589;637855;5042735
41710589;637855;5042745
41711589;637855;5042755
41735596;637925;5042995
41752601;637975;5043165
41767605;638015;5043315
41772606;638025;5043365
41781575;637715;5043455
41781608;638045;5043455
41783609;638055;5043475
41784610;638065;5043485
41788611;638075;5043525
41797614;638105;5043615
41798614;638105;5043625
41800615;638115;5043645
41802615;638115;5043665
41807584;637805;5043715
41808584;637805;5043725
41816584;637805;5043805
41819622;638185;5043835
41825592;637885;5043895
41844635;638315;5044085
41847636;638325;5044115
41850638;638345;5044145
41854607;638035;5044185
41856642;638385;5044205
41865614;638105;5044295
41867615;638115;5044315
41868616;638125;5044325
41872714;639105;5044365
41872717;639135;5044365
41873709;639055;5044375
41875620;638165;5044395
41876704;639005;5044405
41876705;639015;5044405
41877704;639005;5044415
41879703;638995;5044435
41880623;638195;5044445
41881624;638205;5044455
41882701;638975;5044465
41883625;638215;5044475
41883700;638965;5044475
41884700;638965;5044485
41885626;638225;5044495
41889694;638905;5044535
41890693;638895;5044545
41890697;638935;5044545
41892693;638895;5044565
41893693;638895;5044575
41895626;638225;5044595
41895696;638925;5044595
41896624;638205;5044605
41897635;638315;5044615
41898614;638105;5044625
41898617;638135;5044625
41898618;638145;5044625
41898619;638155;5044625
41898635;638315;5044625
41898699;638955;5044625
41898700;638965;5044625
41899612;638085;5044635
41899636;638325;5044635
41900610;638065;5044645
41900611;638075;5044645
41900637;638335;5044645
41900684;638805;5044645
41901610;638065;5044655
41901685;638815;5044655
41901701;638975;5044655
41902606;638025;5044665
41902607;638035;5044665
41902701;638975;5044665
41902702;638985;5044665
41903605;638015;5044675
41904603;637995;5044685
41904690;638865;5044685
41904698;638945;5044685
41904699;638955;5044685
41905601;637975;5044695
41905643;638395;5044695
41905691;638875;5044695
41905696;638925;5044695
41905697;638935;5044695
41905698;638945;5044695
41905699;638955;5044695
41905700;638965;5044695
41906600;637965;5044705
41906695;638915;5044705
41906696;638925;5044705
41906697;638935;5044705
41906698;638945;5044705
41906699;638955;5044705
41906700;638965;5044705
41907695;638915;5044715
41907696;638925;5044715
41907697;638935;5044715
41907698;638945;5044715
41907699;638955;5044715
41907701;638975;5044715
41907702;638985;5044715
41907703;638995;5044715
41908696;638925;5044725
41908698;638945;5044725
41908699;638955;5044725
41908700;638965;5044725
41908701;638975;5044725
41909648;638445;5044735
41909696;638925;5044735
41909697;638935;5044735
41909698;638945;5044735
41910697;638935;5044745
41910699;638955;5044745
41911698;638945;5044755
41915705;639015;5044795
41916705;639015;5044805
41916706;639025;5044805
41920711;639075;5044845
41921711;639075;5044855
41921712;639085;5044855
41921713;639095;5044855
41922713;639095;5044865
41922714;639105;5044865
41925740;639365;5044895
41925741;639375;5044895
41926722;639185;5044905
41926739;639355;5044905
41926740;639365;5044905
41926741;639375;5044905
41926742;639385;5044905
41927740;639365;5044915
41927741;639375;5044915
41927742;639385;5044915
41927743;639395;5044915
41928737;639335;5044925
41928740;639365;5044925
41928741;639375;5044925
41928742;639385;5044925
41928743;639395;5044925
41928744;639405;5044925
41929737;639335;5044935
41929738;639345;5044935
41929740;639365;5044935
41929741;639375;5044935
41929743;639395;5044935
41929744;639405;5044935
41929745;639415;5044935
41929746;639425;5044935
41930739;639355;5044945
41930740;639365;5044945
41930743;639395;5044945
41930744;639405;5044945
41930745;639415;5044945
41930746;639425;5044945
41930747;639435;5044945
41930748;639445;5044945
41931733;639295;5044955
41931736;639325;5044955
41931740;639365;5044955
41931741;639375;5044955
41931742;639385;5044955
41931745;639415;5044955
41931746;639425;5044955
41931749;639455;5044955
41931750;639465;5044955
41932742;639385;5044965
41932743;639395;5044965
41932744;639405;5044965
41932745;639415;5044965
41932751;639475;5044965
41933745;639415;5044975
41933746;639425;5044975
41933747;639435;5044975
41933751;639475;5044975
41933752;639485;5044975
41934749;639455;5044985
41934750;639465;5044985
41934751;639475;5044985
41934752;639485;5044985
41934753;639495;5044985
41935752;639485;5044995
41935753;639495;5044995
41935754;639505;5044995
41936755;639515;5045005
41949781;639775;5045135
41956787;639835;5045205
41960741;639375;5045245
41961743;639395;5045255
41965792;639885;5045295
41977793;639895;5045415
41979794;639905;5045435
41984797;639935;5045485
41985797;639935;5045495
41994803;639995;5045585
41995806;640025;5045595
