;PT_ID;1926;X_COORD;Y_COORD;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016
26;45947435;1.0;-73.1559267773204;45.904722538287785;;;;;;1.0;;;;0.0;;;;;;1.0;0.0;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;1.0;;1.0;;;;;1.0;;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
27;45949443;1.0;-73.15488995878073;45.904885809317605;;0.0;;;;1.0;;;;1.0;;;;;;1.0;1.0;;;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;0.0;;;;;;;0.0;;;1.0;;;;;;;;;;;;;;;0.0;;;;;;;;1.0;;;;1.0;;;;;;;
28;45950440;1.0;-73.15527355033693;45.90498201069769;;;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;0.0;;;1.0;;1.0;;0.0;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;;;;;;1.0
29;45959423;1.0;-73.15743733753682;45.90582698895895;;;;1.0;;1.0;;;;0.0;0.0;;;1.0;;;;1.0;;1.0;;;;;;;;;;;;;1.0;;;;1.0;;;;;;;;;;;;1.0;;1.0;;;;1.0;1.0;0.0;1.0;;;;;;1.0;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
30;45960422;1.0;-73.15756322025783;45.905919025645;;;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;;;;;;;1.0;;;;;;;;;;;1.0;;;;;1.0;;1.0;;0.0;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;;;;;;1.0
31;45960423;1.0;-73.15743436030958;45.905916947282684;;;;;;1.0;;;;0.0;;;;1.0;;1.0;;;;1.0;0.0;;;;;;;;;;;;1.0;;;;;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;;;;;;1.0
32;45960424;1.0;-73.15730550037549;45.90591486877511;;;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;;;;;;;1.0;;;;;;;;;;;1.0;;;;;1.0;;1.0;;0.0;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;;;;;;1.0
33;45961424;1.0;-73.15730252292617;45.90600482709076;;;;;;1.0;;;;0.0;;;;1.0;;1.0;;1.0;;1.0;0.0;;;;;;;;;;;;1.0;;;;1.0;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
34;45964417;1.0;-73.15819561615108;45.90628924871293;;0.0;;;;1.0;;;;0.0;;;;;;1.0;0.0;;;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;0.0;;;1.0;;1.0;;0.0;;;1.0;;1.0;;1.0;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;;;;;;1.0
35;45965307;1.0;-73.17236744266174;45.906606863938066;;;;1.0;;1.0;;;;0.0;0.0;;;1.0;;;;1.0;;1.0;;;;1.0;;;;;;;;;1.0;;;;1.0;;;;;1.0;;;;;;;1.0;;1.0;;;;1.0;1.0;0.0;1.0;;;;;;1.0;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
36;45965416;1.0;-73.15832150117343;45.906381284591035;;;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;1.0;;1.0;;0.0;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
37;45965417;1.0;-73.15819264010068;45.906379207067694;;;;;;1.0;;;;0.0;;;;1.0;;1.0;;1.0;;1.0;0.0;;;;;;;;;;;;1.0;;;;1.0;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
38;45965419;1.0;-73.15793491799761;45.90637505158529;;0.0;0.0;;;1.0;;1.0;;1.0;;;;;;1.0;1.0;;1.0;;0.0;;;;;1.0;1.0;1.0;;;;;;;;;;;;;;;0.0;1.0;;1.0;0.0;0.0;;;;;1.0;;;1.0;;;;1.0;;;;;;;1.0;;;;;;;;;;;;;;1.0;;;;0.0;;;;;
39;45966308;1.0;-73.17223562665403;45.90669476130286;;;;1.0;;1.0;;;;0.0;0.0;;;1.0;;1.0;;1.0;;1.0;0.0;;;;;;;;;;;;1.0;;;;1.0;;;;;;;1.0;;;;;1.0;;1.0;;;;1.0;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
40;45966310;1.0;-73.17197790106376;45.90669063746948;;;;;;1.0;;;;1.0;;;;;;1.0;1.0;;;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;;0.0;;;;;;1.0;;;1.0;;;;;;;;;;;;;;;0.0;;;;;;;;1.0;;1.0;;1.0;;0.0;;;;;
41;45966415;1.0;-73.15844738661166;45.90647332033532;;;;;;1.0;;;;0.0;;;;1.0;;1.0;;;;1.0;0.0;;;;;;;;;;;;1.0;;;;;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
42;45966416;1.0;-73.15831852531682;45.9064712429507;;;;;;1.0;;;;0.0;;;;1.0;;1.0;;1.0;;1.0;0.0;;;;;;;;;;;;1.0;;;;1.0;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
43;45966417;1.0;-73.15818966403614;45.90646916542088;;;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;0.0;;;1.0;;1.0;;0.0;;;1.0;0.0;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;;;;;;1.0
44;45967310;1.0;-73.17197494723438;45.90678059651222;;;;;;1.0;;;;1.0;;;;;;1.0;1.0;;;;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;;0.0;;;;;;1.0;;;1.0;;;;1.0;;;;;;;;;;;1.0;;;;;;;;1.0;;1.0;;1.0;;0.0;;;;;
45;45967404;1.0;-73.15986188841215;45.90658612041613;;;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;;;;1.0;;1.0;;;;;1.0;;1.0;;;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;;;1.0;;;;;;;1.0
46;45967416;1.0;-73.1583155494461;45.90656120130882;;0.0;;;;1.0;;;;0.0;;;;;;1.0;;;;1.0;0.0;;;;;;1.0;;;;;;;;;;;;;;;;;1.0;;0.0;;;1.0;;1.0;;0.0;;;1.0;;1.0;;1.0;;;;;;;;;;;0.0;;;;1.0;;;;1.0;;1.0;;1.0;;;;;;;1.0
